project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,7,2,0.0,false,733,0,0.0013603739964352906,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/MultiThumbSliderUI.java,src/main/java/com/pump/plaf/MultiThumbSliderUI.java,com.pump.plaf.MultiThumbSliderUI,MultiThumbSliderUI,9087,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,6,0.0,false,76,0,5.444533053838147E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifImageDataBlock.java,src/main/java/com/pump/image/gif/block/GifImageDataBlock.java,com.pump.image.gif.block.GifImageDataBlock,GifImageDataBlock,11137,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,1,0.0,false,10,0,0.007963272446187844,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/BoundsChecker.java,src/main/java/com/pump/data/BoundsChecker.java,com.pump.data.BoundsChecker,BoundsChecker,899,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,100,0,4.3717911813415263E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/CharcoalEffect.java,src/main/java/com/pump/awt/CharcoalEffect.java,com.pump.awt.CharcoalEffect,CharcoalEffect,4997,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,7,0.0,false,38,0,5.561211760459529E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/desktop/error/ErrorDialogThrowableHandler.java,src/main/java/com/pump/desktop/error/ErrorDialogThrowableHandler.java,com.pump.desktop.error.ErrorDialogThrowableHandler,ErrorDialogThrowableHandler,7045,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,41,0,4.551712917099421E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/quantize/BiasedMedianCutColorQuantization.java,src/main/java/com/pump/image/pixel/quantize/BiasedMedianCutColorQuantization.java,com.pump.image.pixel.quantize.BiasedMedianCutColorQuantization,BiasedMedianCutColorQuantization,2952,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,1,0.0,false,4,0,5.444533053838147E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifLocalColorTable.java,src/main/java/com/pump/image/gif/block/GifLocalColorTable.java,com.pump.image.gif.block.GifLocalColorTable,GifLocalColorTable,11145,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,34,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/AttributeDataImpl.java,src/main/java/com/pump/data/AttributeDataImpl.java,com.pump.data.AttributeDataImpl,AttributeDataImpl,909,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,88,0,7.106692077056778E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/thread/EventDispatchThreadMonitor.java,src/main/java/com/pump/thread/EventDispatchThreadMonitor.java,com.pump.thread.EventDispatchThreadMonitor,EventDispatchThreadMonitor,7055,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,146,0,4.3133452805305377E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/JGradientSlider.java,src/main/java/com/pump/swing/JGradientSlider.java,com.pump.swing.JGradientSlider,JGradientSlider,9103,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,74,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/MouseTracker.java,src/main/java/com/pump/awt/MouseTracker.java,com.pump.awt.MouseTracker,MouseTracker,5010,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,1,0.0,false,81,0,5.444533053838147E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifImageDescriptor.java,src/main/java/com/pump/image/gif/block/GifImageDescriptor.java,com.pump.image.gif.block.GifImageDescriptor,GifImageDescriptor,11154,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,2,1,0.0,false,18,0,0.0012825750468147014,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/AttributeData.java,src/main/java/com/pump/data/AttributeData.java,com.pump.data.AttributeData,AttributeData,916,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,51,0,4.2589658740219567E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/quantize/NearestNeighborImageQuantization.java,src/main/java/com/pump/image/pixel/quantize/NearestNeighborImageQuantization.java,com.pump.image.pixel.quantize.NearestNeighborImageQuantization,NearestNeighborImageQuantization,2970,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,9,0.0,false,266,0,4.082263867402074E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/desktop/error/BugReporter.java,src/main/java/com/pump/desktop/error/BugReporter.java,com.pump.desktop.error.BugReporter,BugReporter,7068,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,28,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/awt/Dimension2DTest.java,src/test/java/com/pump/awt/Dimension2DTest.java,com.pump.awt.Dimension2DTest,Dimension2DTest,5022,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,65,0,8.035680290691708E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/LengthSpinnerModel.java,src/main/java/com/pump/swing/LengthSpinnerModel.java,com.pump.swing.LengthSpinnerModel,LengthSpinnerModel,9118,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,7,1,0.0,false,3,0,0.0014717010071813024,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/IndexedBytePixelIterator.java,src/main/java/com/pump/image/pixel/IndexedBytePixelIterator.java,com.pump.image.pixel.IndexedBytePixelIterator,IndexedBytePixelIterator,2977,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,15,0.0,false,251,0,6.581666437771565E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/GifReader.java,src/main/java/com/pump/image/gif/GifReader.java,com.pump.image.gif.GifReader,GifReader,11170,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,11,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/TextSearchDialog.java,src/main/java/com/pump/swing/TextSearchDialog.java,com.pump.swing.TextSearchDialog,TextSearchDialog,9128,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,22,0,4.2087792584040743E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifPlainTextExtension.java,src/main/java/com/pump/image/gif/block/GifPlainTextExtension.java,com.pump.image.gif.block.GifPlainTextExtension,GifPlainTextExtension,11177,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,7,0.0,false,58,0,5.777219051183662E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/quantize/ImageQuantization.java,src/main/java/com/pump/image/pixel/quantize/ImageQuantization.java,com.pump.image.pixel.quantize.ImageQuantization,ImageQuantization,2986,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,46,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/data/MarkerRuleTest.java,src/test/java/com/pump/data/MarkerRuleTest.java,com.pump.data.MarkerRuleTest,MarkerRuleTest,941,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,2,2,0.0,false,70,0,6.581666437771565E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/AbstractSearchDialog.java,src/main/java/com/pump/swing/AbstractSearchDialog.java,com.pump.swing.AbstractSearchDialog,AbstractSearchDialog,9135,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,34,0,9.169628893402624E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifLoopingApplicationExtension.java,src/main/java/com/pump/image/gif/block/GifLoopingApplicationExtension.java,com.pump.image.gif.block.GifLoopingApplicationExtension,GifLoopingApplicationExtension,11185,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,0,0.0,false,126,0,6.478946697088757E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/quantize/ColorLUT.java,src/main/java/com/pump/image/pixel/quantize/ColorLUT.java,com.pump.image.pixel.quantize.ColorLUT,ColorLUT,2994,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,80,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/CompositePaintable.java,src/main/java/com/pump/awt/CompositePaintable.java,com.pump.awt.CompositePaintable,CompositePaintable,5046,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ENUM,4,0,0.0,false,5,0,0.0011787423651010622,0,ENUM,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/BeanState.java,src/main/java/com/pump/data/BeanState.java,com.pump.data.BeanState,BeanState,951,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,15,0,4.2087792584040743E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifCommentExtension.java,src/main/java/com/pump/image/gif/block/GifCommentExtension.java,com.pump.image.gif.block.GifCommentExtension,GifCommentExtension,11193,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,30,0,5.040901420291755E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/JColorWell.java,src/main/java/com/pump/swing/JColorWell.java,com.pump.swing.JColorWell,JColorWell,9148,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,54,0,0.005561373450114725,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/ComparableBoundsChecker.java,src/main/java/com/pump/data/ComparableBoundsChecker.java,com.pump.data.ComparableBoundsChecker,ComparableBoundsChecker,960,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,2,0,0.0,false,2,0,0.004693654127694517,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/GifConstants.java,src/main/java/com/pump/image/gif/GifConstants.java,com.pump.image.gif.GifConstants,GifConstants,11201,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,5,0.0,false,227,0,8.724686053408523E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/ColorWellUI.java,src/main/java/com/pump/plaf/ColorWellUI.java,com.pump.plaf.ColorWellUI,ColorWellUI,9154,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,4,0,4.501526301481539E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifGlobalColorTable.java,src/main/java/com/pump/image/gif/block/GifGlobalColorTable.java,com.pump.image.gif.block.GifGlobalColorTable,GifGlobalColorTable,11209,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,105,0,4.2589658740219567E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/pixel/quantize/ErrorDiffusionImageQuantization.java,src/main/java/com/pump/image/pixel/quantize/ErrorDiffusionImageQuantization.java,com.pump.image.pixel.quantize.ErrorDiffusionImageQuantization,ErrorDiffusionImageQuantization,3019,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,2,1,0.0,false,151,0,0.005863816271080195,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/encoder/ValueEncoder.java,src/main/java/com/pump/data/encoder/ValueEncoder.java,com.pump.data.encoder.ValueEncoder,ValueEncoder,974,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,483,0,4.061309596392646E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/PreferencePanel.java,src/main/java/com/pump/swing/PreferencePanel.java,com.pump.swing.GradientHeaderUI,GradientHeaderUI,9166,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,11,0.0,false,816,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/text/html/QHtmlTest.java,src/test/java/com/pump/text/html/QHtmlTest.java,com.pump.text.html.QHtmlTest,QHtmlTest,7120,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,1,0.0,false,101,0,0.0012386859715599015,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifColorTable.java,src/main/java/com/pump/image/gif/block/GifColorTable.java,com.pump.image.gif.block.GifColorTable,GifColorTable,11218,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,7,0.0,false,95,0,7.294657370195148E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/graphics/vector/ImageOperation.java,src/main/java/com/pump/graphics/vector/ImageOperation.java,com.pump.graphics.vector.ImageOperation,ImageOperation,7126,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,34,0,6.859333519061746E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/math/KeyedRandom.java,src/main/java/com/pump/math/KeyedRandom.java,com.pump.math.KeyedRandom,KeyedRandom,986,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,56,0,6.325334369390297E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/NavigationButtons.java,src/main/java/com/pump/swing/NavigationButtons.java,com.pump.swing.NavigationButtons,NavigationButtons,9178,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,12,0.0,false,152,0,3.930308084472742E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifParser.java,src/main/java/com/pump/image/gif/block/GifParser.java,com.pump.image.gif.block.GifParser,GifParser,11226,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,19,8,0.0,false,135,0,0.002385950635908763,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/graphics/vector/Operation.java,src/main/java/com/pump/graphics/vector/Operation.java,com.pump.graphics.vector.Operation,Operation,7134,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,4,3,0.0,false,30,0,0.0011175792252479846,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/button/BevelButtonUI.java,src/main/java/com/pump/plaf/button/BevelButtonUI.java,com.pump.plaf.button.BevelButtonUI,BevelButtonUI,9184,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,2,0,0.0,false,101,0,0.0010826209800960597,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/ByteEncoder.java,src/main/java/com/pump/io/ByteEncoder.java,com.pump.io.ByteEncoder,ByteEncoder,994,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,70,0,4.5015263014815387E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifLogicalScreenDescriptor.java,src/main/java/com/pump/image/gif/block/GifLogicalScreenDescriptor.java,com.pump.image.gif.block.GifLogicalScreenDescriptor,GifLogicalScreenDescriptor,11234,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,13,0,4.3372750257263023E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/html/css/CssLineHeightValue.java,src/main/java/com/pump/text/html/css/CssLineHeightValue.java,com.pump.text.html.css.CssLineHeightValue,CssLineHeightValue,7145,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,35,0,5.851190782510177E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/ChainedByteEncoder.java,src/main/java/com/pump/io/ChainedByteEncoder.java,com.pump.io.ChainedByteEncoder,ChainedByteEncoder,1002,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,9,1,0.0,false,37,0,0.0050574540535361185,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/gif/block/GifBlock.java,src/main/java/com/pump/image/gif/block/GifBlock.java,com.pump.image.gif.block.GifBlock,GifBlock,11242,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,135,0,5.39069317121036E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/LookAheadReader.java,src/main/java/com/pump/io/LookAheadReader.java,com.pump.io.LookAheadReader,LookAheadReader,5101,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,154,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/swing/TextInputDialog.java,src/main/java/com/pump/swing/TextInputDialog.java,com.pump.swing.TextInputDialog,TextInputDialog,9198,unit
